split_parent_id,scaffold_smiles,scaffold_id,is_acyclic,acyclic_cluster_id,scaffold_split_group_id
par_c088194bb610573bf904,,,True,acy_f3e35b6510489197e52a,acy_f3e35b6510489197e52a
par_c0985cd9cfa95452d488,,,True,acy_ad2f483e7c070f5bfa55,acy_ad2f483e7c070f5bfa55
par_c0a04447956b8da21884,,,True,acy_e16402b097de380f2fb5,acy_e16402b097de380f2fb5
par_c0a60cfb061a4839e5b6,,,True,acy_5a64702bda444983a6c2,acy_5a64702bda444983a6c2
par_c0aa7fecf0f757cbb883,c1ccc(COc2ccccc2)cc1,scf_048c0536cc6b34f786fd,False,,scf_048c0536cc6b34f786fd
par_c0c3b108dfa28247e67f,O=C1c2ccccc2C(=O)c2ccccc21,scf_f0c6b09cfc7aa95a3893,False,,scf_f0c6b09cfc7aa95a3893
par_c0c9e3e0fa126046d9bf,,,True,acy_43545e286d6496807631,acy_43545e286d6496807631
par_c0ceb5ae84c8c5e620ce,,,True,acy_51331778582b5fc78434,acy_51331778582b5fc78434
par_c0d22b5f44c4ee10006d,,,True,acy_f3e35b6510489197e52a,acy_f3e35b6510489197e52a
par_c0d2783c561863c7d246,c1ccccc1,scf_13cad05ca8f49c509e5b,False,,scf_13cad05ca8f49c509e5b
par_c0d8767363a49e45c715,c1ccc(-c2ccccc2)cc1,scf_27dacb226b18e24b40e3,False,,scf_27dacb226b18e24b40e3
par_c0dd01d1b91c97e033bc,,,True,acy_b510e3ee1c883ed49885,acy_b510e3ee1c883ed49885
par_c0de9eba324133c669da,c1ccccc1,scf_13cad05ca8f49c509e5b,False,,scf_13cad05ca8f49c509e5b
par_c0e31f3cd782d978424e,c1ccccc1,scf_13cad05ca8f49c509e5b,False,,scf_13cad05ca8f49c509e5b
par_c0e6b4df61d9c0d299cb,,,True,acy_c823037abe228582392a,acy_c823037abe228582392a
par_c0f40211c54354d56e63,O=C(Nc1ccccc1)c1ccccc1,scf_46dbe06a66c3ecbfaeeb,False,,scf_46dbe06a66c3ecbfaeeb
par_c1049456ce001eb1ff3b,O=C(c1ccccc1)c1ccccc1,scf_113660f6820aa1505046,False,,scf_113660f6820aa1505046
par_c1136ae42dbd43745d4d,,,True,acy_f2097066b862c21a1d5a,acy_f2097066b862c21a1d5a
par_c113f5faa94410e3fd79,,,True,acy_5043e025c06e4c530b34,acy_5043e025c06e4c530b34
par_c11c718055e384da1484,c1ccc2[nH]cnc2c1,scf_567811b65bb1b5dd8977,False,,scf_567811b65bb1b5dd8977
par_c129a2fedf7fa4b3a3d2,,,True,acy_204cf8356f144797b67a,acy_204cf8356f144797b67a
par_c12c5507799aa5c8ea7e,,,True,acy_83aaf117681bf1b3e51c,acy_83aaf117681bf1b3e51c
par_c13aa16dcf2437ec76b7,,,True,acy_85b2c67543f0751ddef9,acy_85b2c67543f0751ddef9
par_c14e6511ba811d533156,C=C(c1ccccc1)c1ccccc1,scf_c14e6511ba811d533156,False,,scf_c14e6511ba811d533156
par_c159c203d6b952a182a5,O=c1nc[nH]c(=O)n1C1CCCCC1,scf_4c4b296a58ac3d7f964b,False,,scf_4c4b296a58ac3d7f964b
par_c15a445b6101fafddd9c,,,True,acy_c59288a568dd2b06aa45,acy_c59288a568dd2b06aa45
par_c15b8fe60b904f632545,c1ccc(Oc2ccccc2)cc1,scf_9affd80d02f471acfe8b,False,,scf_9affd80d02f471acfe8b
par_c15c74d6e02ec46a9838,C=C1CC2O[C@]3(CC[C@H](/C=C/C[C@@H]4CC=C[C@]5(CCCCO5)O4)O3)CC[C@H]2O[C@@H]1CCCC1CCC[C@]2(CCCCO2)O1,scf_2b30abe672216da93c7b,False,,scf_2b30abe672216da93c7b
par_c16d26373e8d1e5693d5,O=C(Nc1ccc2[nH]c(=O)[nH]c2c1)C1=Cc2ccccc2/C(=N/Nc2cccc(C(=O)Nc3ccccc3)c2)C1=O,scf_d76ff9d4ff1f30f54ddb,False,,scf_d76ff9d4ff1f30f54ddb
par_c17c996842667fbf82c1,,,True,acy_07a6a917ed0b3429023e,acy_07a6a917ed0b3429023e
par_c192c4847e77056dfebe,C(CC1=NCCN1)N=NCCC1=NCCN1,scf_1c270147d1e8290077ad,False,,scf_1c270147d1e8290077ad
par_c198a8c78892bb894343,c1ccccc1,scf_13cad05ca8f49c509e5b,False,,scf_13cad05ca8f49c509e5b
par_c19e4b31c6c6cfd14de5,,,True,acy_98a7ed003f1d21b76ba9,acy_98a7ed003f1d21b76ba9
par_c1b43fb4f5dfe0829d74,c1ccccc1,scf_13cad05ca8f49c509e5b,False,,scf_13cad05ca8f49c509e5b
par_c1d616b6431c004289bf,c1ccccc1,scf_13cad05ca8f49c509e5b,False,,scf_13cad05ca8f49c509e5b
par_c1dff2872d0a7372c400,O=C1c2ccccc2C(=O)c2ccccc21,scf_f0c6b09cfc7aa95a3893,False,,scf_f0c6b09cfc7aa95a3893
par_c1e70822ca354564b0a7,O=C1CCNCC1,scf_ed34a6864c3543af6a7e,False,,scf_ed34a6864c3543af6a7e
par_c1f4316b5ae991a34237,O=C(OCc1ccccc1)C1CC1,scf_496de4055ae18cabf336,False,,scf_496de4055ae18cabf336
par_c1fc65ef9a80fcff2f98,O=C(C[NH+]1CC[NH2+]CC1)Nc1ccccc1,scf_13047a897cd47893714b,False,,scf_13047a897cd47893714b
par_c2071a8264ff66bd9d76,C1COCC[NH2+]1,scf_a2ba211abe6b447edc92,False,,scf_a2ba211abe6b447edc92
par_c208adb38d658e409101,c1ccccc1,scf_13cad05ca8f49c509e5b,False,,scf_13cad05ca8f49c509e5b
par_c20dbf670e879b036572,c1ccc(-c2ccccc2)cc1,scf_27dacb226b18e24b40e3,False,,scf_27dacb226b18e24b40e3
par_c217acd5e9df88e72327,O=C(C1CC1)C1CC1,scf_c217acd5e9df88e72327,False,,scf_c217acd5e9df88e72327
par_c241d264768176dcf87b,c1ccccc1,scf_13cad05ca8f49c509e5b,False,,scf_13cad05ca8f49c509e5b
par_c24468b603753caa8507,,,True,acy_9eae4619043c48c0c109,acy_9eae4619043c48c0c109
par_c24e8be614470e046658,,,True,acy_f3e35b6510489197e52a,acy_f3e35b6510489197e52a
par_c24ffa8675f80930c4ec,O=c1ccocc1,scf_403a29d7f17251eec974,False,,scf_403a29d7f17251eec974
par_c26106c7658644cb5850,C1CCCCC1,scf_a21c4f64dcc59dd2ede8,False,,scf_a21c4f64dcc59dd2ede8
par_c26cb43890decb50b688,c1ccccc1,scf_13cad05ca8f49c509e5b,False,,scf_13cad05ca8f49c509e5b
par_c29085349d6e36407ff7,,,True,acy_1cc099c5fe5493987d57,acy_1cc099c5fe5493987d57
par_c2a0d6f97ed9c915e554,O=c1cccc[nH]1,scf_06578ea4e88f81e86e01,False,,scf_06578ea4e88f81e86e01
par_c2a1ce1bda9acfc77a75,,,True,acy_e3e6fa3e33660a5e6c41,acy_e3e6fa3e33660a5e6c41
par_c2b478c0288b35e9287f,c1ccccc1,scf_13cad05ca8f49c509e5b,False,,scf_13cad05ca8f49c509e5b
par_c2c0df9e89b8a7d34a41,c1ccccc1,scf_13cad05ca8f49c509e5b,False,,scf_13cad05ca8f49c509e5b
par_c2d0c2bea50dd620bd11,,,True,acy_27b2bfa696792244551c,acy_27b2bfa696792244551c
par_c2d77b6234c09ee533ac,O=C(CN=Nc1ccc(-c2ccc(N=NCC(=O)Nc3ccccc3)cc2)cc1)Nc1ccccc1,scf_aca016b018f77b44e647,False,,scf_aca016b018f77b44e647
par_c2d9e360545b7b0fd982,c1ccccc1,scf_13cad05ca8f49c509e5b,False,,scf_13cad05ca8f49c509e5b
par_c2dfd1b450ec07b80d8c,,,True,acy_a5d1b1d4caf5d77ab7ef,acy_a5d1b1d4caf5d77ab7ef
par_c2f48265a476cf9130ee,,,True,acy_6b2b296689d6537d9ac4,acy_6b2b296689d6537d9ac4
par_c2fc6037d360eb6d3964,O=C(Cc1ccccc1)OCc1ccccc1,scf_c2fc6037d360eb6d3964,False,,scf_c2fc6037d360eb6d3964
par_c3059252560cdca81de5,,,True,acy_1825afeea7961a0ea912,acy_1825afeea7961a0ea912
par_c31388593dee8da92732,c1ccccc1,scf_13cad05ca8f49c509e5b,False,,scf_13cad05ca8f49c509e5b
par_c314815cfe33a4eee7a0,,,True,acy_19dd4660046aa6a8bf70,acy_19dd4660046aa6a8bf70
par_c316cf4e361d81c87cad,,,True,acy_e0a514e6bd16df05ef74,acy_e0a514e6bd16df05ef74
par_c31b518a82b99ea15e9d,,,True,acy_9e311a63f0ea076905c0,acy_9e311a63f0ea076905c0
par_c32cb46c4fe8fce9ed94,C(=Cc1ccccc1)C1=[NH+]c2ccccc2C1,scf_6e95e51986fc9341f3a2,False,,scf_6e95e51986fc9341f3a2
par_c32fceecaa280268e3fa,O=C1c2ccccc2C(=O)c2c(Nc3ccccc3)cccc21,scf_67e62ad7cc6ca1d7287e,False,,scf_67e62ad7cc6ca1d7287e
par_c347af3e1637eb6ed81a,C(=C/c1ccc(-c2nc3ccccc3o2)cc1)\c1ccc(-c2nc3ccccc3o2)cc1,scf_c347af3e1637eb6ed81a,False,,scf_c347af3e1637eb6ed81a
par_c34bb9d5e2000c4364de,c1ccccc1,scf_13cad05ca8f49c509e5b,False,,scf_13cad05ca8f49c509e5b
par_c34c32615049f4d412c7,,,True,acy_e2c07825f5df57deb752,acy_e2c07825f5df57deb752
par_c3573d3740689d47e9ee,c1ccccc1,scf_13cad05ca8f49c509e5b,False,,scf_13cad05ca8f49c509e5b
par_c35d5293ffce1beed653,,,True,acy_dd790dc4d7cf776dfde8,acy_dd790dc4d7cf776dfde8
par_c36593aa4e2e2562a136,,,True,acy_f2097066b862c21a1d5a,acy_f2097066b862c21a1d5a
par_c3664436b7eaf3f5b699,,,True,acy_d1e95ee0450b739e8186,acy_d1e95ee0450b739e8186
par_c36b0ec24e7909258844,c1ccc(C(c2ccccc2)C2CC2)cc1,scf_dbce4af66ff290a53a7c,False,,scf_dbce4af66ff290a53a7c
par_c3797c0e75a568dd1aeb,c1ccccc1,scf_13cad05ca8f49c509e5b,False,,scf_13cad05ca8f49c509e5b
par_c3881ec32d352ffcbfab,C1CCC2(CC1)OCCO2,scf_50f7737c16aa531cd21f,False,,scf_50f7737c16aa531cd21f
par_c388e55219dce9a1833e,c1ccccc1,scf_13cad05ca8f49c509e5b,False,,scf_13cad05ca8f49c509e5b
par_c39102619bf08bf791e3,,,True,acy_09f793dd5df1c71e3993,acy_09f793dd5df1c71e3993
par_c3943aceb9512f497bb4,,,True,acy_de38f904cd403f94b82a,acy_de38f904cd403f94b82a
par_c3ac92c8da929ef3e6a6,O=C1OCCN1/N=C/c1ccco1,scf_db2bf7fa0ffa985150aa,False,,scf_db2bf7fa0ffa985150aa
par_c3b3083d15dc8133d84a,O=C1CC(CC[C@@H]2CCCCC2=O)CC(=O)N1,scf_9b5d6667dbd8134161f4,False,,scf_9b5d6667dbd8134161f4
par_c3bce36fd6d6e045a8c5,,,True,acy_d3f036a53db816c81945,acy_d3f036a53db816c81945
par_c3d32abd9d9eef1d35dc,c1ccoc1,scf_39d2b6272e06abeff644,False,,scf_39d2b6272e06abeff644
par_c3d9526e263a099b9204,,,True,acy_cc59b279e85af5b77c78,acy_cc59b279e85af5b77c78
par_c3e363d55fc00e2b7080,O=C(NC(=O)c1ccccc1)Nc1ccccc1,scf_93d1c3930dd8f14249c4,False,,scf_93d1c3930dd8f14249c4
par_c3eb86281c448b181767,c1ccccc1,scf_13cad05ca8f49c509e5b,False,,scf_13cad05ca8f49c509e5b
par_c3f61a8eff66ffdaac5c,,,True,acy_98b3360c4be9569cbc64,acy_98b3360c4be9569cbc64
par_c4067126deb7ff4c9ef7,c1ccccc1,scf_13cad05ca8f49c509e5b,False,,scf_13cad05ca8f49c509e5b
par_c4166ce8948eb2a81b32,c1ccc(Sc2ccc3nc[nH]c3c2)cc1,scf_286d8798b736bb30482e,False,,scf_286d8798b736bb30482e
par_c41857d7f55f465008c1,,,True,acy_a5d1b1d4caf5d77ab7ef,acy_a5d1b1d4caf5d77ab7ef
par_c41dfadf7e9e38e05a23,,,True,acy_3a83a1ec5b248669f8f7,acy_3a83a1ec5b248669f8f7
par_c42084b744d19093f6e2,,,True,acy_3fbe86f7d5798bed8f1f,acy_3fbe86f7d5798bed8f1f
par_c4517cce0fe8a097b7cf,c1ccccc1,scf_13cad05ca8f49c509e5b,False,,scf_13cad05ca8f49c509e5b
par_c458c472531fe4059e35,c1ccccc1,scf_13cad05ca8f49c509e5b,False,,scf_13cad05ca8f49c509e5b
par_c45ca71a1e88c0e79f63,,,True,acy_8751be68c6f43c13e3a6,acy_8751be68c6f43c13e3a6
par_c45ef401c6776d4db300,,,True,acy_ae3a6f65c38d6a948ab0,acy_ae3a6f65c38d6a948ab0
par_c461f8f536cb003ef31c,c1ccc(CCNc2ncncc2N=Nc2ccccc2)cc1,scf_cac6aa17b88d82d9473f,False,,scf_cac6aa17b88d82d9473f
par_c46396ec6426b9e7a52d,,,True,acy_9d85ff69c349a8a519ef,acy_9d85ff69c349a8a519ef
par_c469def366502ecf12fc,c1ccncc1,scf_75c7a4b0b41e43900bfb,False,,scf_75c7a4b0b41e43900bfb
par_c46fa660f2e3e90dc744,,,True,acy_218dad91722dd764f3f0,acy_218dad91722dd764f3f0
par_c471b9239f6b0b4c86f4,c1ccccc1,scf_13cad05ca8f49c509e5b,False,,scf_13cad05ca8f49c509e5b
par_c4757af92fc7389de7cd,,,True,acy_1825afeea7961a0ea912,acy_1825afeea7961a0ea912
par_c49a822a883a22027a76,c1ccc(-c2ccccc2)cc1,scf_27dacb226b18e24b40e3,False,,scf_27dacb226b18e24b40e3
par_c49b034cf58a0b178b4f,,,True,acy_a5d1b1d4caf5d77ab7ef,acy_a5d1b1d4caf5d77ab7ef
par_c49cfbd7d933d67b8070,O=C(Oc1cccc2ccccc12)c1ccccc1,scf_ab8283bf6c6da3bb977f,False,,scf_ab8283bf6c6da3bb977f
par_c49f525fd6e90dfa5c80,,,True,acy_f69ebed865ab1c45d627,acy_f69ebed865ab1c45d627
par_c4a76e09f29b3c5334cf,,,True,acy_97a098c89bcfe1051ea7,acy_97a098c89bcfe1051ea7
par_c4a9b106555ef3870492,,,True,acy_d5601f7e67ea080bf7b4,acy_d5601f7e67ea080bf7b4
par_c4b8e33c4b150bfff2a1,,,True,acy_87cbf458eaf317f2cde5,acy_87cbf458eaf317f2cde5
par_c4cc9df065bf38a18f63,,,True,acy_c606d20e6449ca80bab8,acy_c606d20e6449ca80bab8
par_c4e647ccb4bd9379a41a,c1ccc2sccc2c1,scf_031e1ae944a270c0fe7f,False,,scf_031e1ae944a270c0fe7f
par_c4eec731e130e155b754,O=C1Nc2cccnc2Nc2ccccc21,scf_c7dd73f2c16eda7dbd9f,False,,scf_c7dd73f2c16eda7dbd9f
par_c4fefe57b3d3ea338f1a,c1ccc([C@]2(Cn3ccnc3)OC[C@@H](COc3ccc(N4CCNCC4)cc3)O2)cc1,scf_08c4dc38e05eff125fef,False,,scf_08c4dc38e05eff125fef
par_c5004b1379ecc7bdeeb2,c1ccccc1,scf_13cad05ca8f49c509e5b,False,,scf_13cad05ca8f49c509e5b
par_c5107245d3db6e01a699,c1ccc2ccccc2c1,scf_a896d495b04a450b732a,False,,scf_a896d495b04a450b732a
par_c51141463c9cc6cb9397,c1ccc2ccccc2c1,scf_a896d495b04a450b732a,False,,scf_a896d495b04a450b732a
par_c51ef5b002d9675b19b0,c1ccccc1,scf_13cad05ca8f49c509e5b,False,,scf_13cad05ca8f49c509e5b
par_c51f920a22fbf28a321b,,,True,acy_183cf6078ca3bb7e4596,acy_183cf6078ca3bb7e4596
par_c521c0d67302f8db4cfd,C=C1CC2CCC1C2,scf_d8273ede8b27353622ad,False,,scf_d8273ede8b27353622ad
par_c524ceb2bd4e9226f7c3,,,True,acy_7a704f9f74079bc08c0f,acy_7a704f9f74079bc08c0f
par_c528a8b6819c0ed80563,,,True,acy_c1a09f5884546297ebbf,acy_c1a09f5884546297ebbf
par_c5319402961f3b3915fb,c1ccccc1,scf_13cad05ca8f49c509e5b,False,,scf_13cad05ca8f49c509e5b
par_c53f40452fdb7f200cab,,,True,acy_2f44f6d7eed823c8f1cb,acy_2f44f6d7eed823c8f1cb
par_c549ebe3eb6de86317b7,C1CC2CC(C1)C2,scf_ed4f329b1902a6fcd134,False,,scf_ed4f329b1902a6fcd134
par_c55f6f3cc3494b792a81,c1ccncc1,scf_75c7a4b0b41e43900bfb,False,,scf_75c7a4b0b41e43900bfb
par_c563db84320a3e0ee445,,,True,acy_3e0ea233cde1b6a6b050,acy_3e0ea233cde1b6a6b050
par_c56d63359450864d018d,c1ccc(C(c2ccccc2)c2ccccc2)cc1,scf_58cb07e9f5840413c314,False,,scf_58cb07e9f5840413c314
par_c56da1fccd5dc9d12434,,,True,acy_a5d1b1d4caf5d77ab7ef,acy_a5d1b1d4caf5d77ab7ef
par_c57d2273a6e07dbe478a,,,True,acy_6c3fda70562f40d04a58,acy_6c3fda70562f40d04a58
par_c5855347dc671ad36515,C1CCC(O[C@@H]2CO[C@@H](O[C@@H]3CCCC[C@H]3O[C@@H]3CCCCO3)C2)OC1,scf_477df9a9a5048564b6bb,False,,scf_477df9a9a5048564b6bb
par_c589f49a2948d81f7841,,,True,acy_f2097066b862c21a1d5a,acy_f2097066b862c21a1d5a
par_c5903e99b2034bdad4ac,c1ccccc1,scf_13cad05ca8f49c509e5b,False,,scf_13cad05ca8f49c509e5b
par_c59d785364cc73f4bce0,c1ccc(Oc2ccccc2)cc1,scf_9affd80d02f471acfe8b,False,,scf_9affd80d02f471acfe8b
par_c5a12d6bae0f8952bcab,O=C(Nc1ccccc1)c1ccccc1,scf_46dbe06a66c3ecbfaeeb,False,,scf_46dbe06a66c3ecbfaeeb
par_c5abb5ef8fa68919e46d,c1ccccc1,scf_13cad05ca8f49c509e5b,False,,scf_13cad05ca8f49c509e5b
par_c5b7b4484930ebcc98b1,c1ccc2sc(SNC3CCCCC3)nc2c1,scf_c5b7b4484930ebcc98b1,False,,scf_c5b7b4484930ebcc98b1
par_c5cd699135f2718435eb,c1ccccc1,scf_13cad05ca8f49c509e5b,False,,scf_13cad05ca8f49c509e5b
par_c5d19258be2b3bf2dc71,,,True,acy_b3aeb716550b44c7ad7b,acy_b3aeb716550b44c7ad7b
par_c5e8b669e0e5fc384d6b,,,True,acy_58254fd5bd0b64ada635,acy_58254fd5bd0b64ada635
par_c5f272b939824aaad89f,O=c1cnnc[nH]1,scf_b1d2bc0939b996ed18a3,False,,scf_b1d2bc0939b996ed18a3
par_c5faa3fc1a0d25b7c964,,,True,acy_e86a1c719100742afe22,acy_e86a1c719100742afe22
par_c60a7e4a016ee82a449f,c1ccc2[nH]ccc2c1,scf_e65f5bb7d6337f0d157e,False,,scf_e65f5bb7d6337f0d157e
par_c60bb28ee1b6a16cf012,c1ccccc1,scf_13cad05ca8f49c509e5b,False,,scf_13cad05ca8f49c509e5b
par_c614a88be010b3330186,O=C1CN(Cc2ccccc2)C(=O)N1,scf_aa5fd6d986eb0a4b6329,False,,scf_aa5fd6d986eb0a4b6329
par_c61f1375bb4a2e791738,c1ccccc1,scf_13cad05ca8f49c509e5b,False,,scf_13cad05ca8f49c509e5b
par_c621cb8cd26b6528e04b,C1CCCCC1,scf_a21c4f64dcc59dd2ede8,False,,scf_a21c4f64dcc59dd2ede8
par_c63cd9158ef8e383cdf0,,,True,acy_eb38cc823f18a856131f,acy_eb38cc823f18a856131f
par_c63ec018d728e790de8d,,,True,acy_02d3c252cb9b05c81215,acy_02d3c252cb9b05c81215
par_c65aff9e706821779d4f,c1ccccc1,scf_13cad05ca8f49c509e5b,False,,scf_13cad05ca8f49c509e5b
par_c664efe74c39e098d893,c1ccncc1,scf_75c7a4b0b41e43900bfb,False,,scf_75c7a4b0b41e43900bfb
par_c6723274281f0329632c,,,True,acy_dbdae54709b60499859f,acy_dbdae54709b60499859f
par_c676475ba2ab1100ae60,c1ccc(Oc2ccccc2)cc1,scf_9affd80d02f471acfe8b,False,,scf_9affd80d02f471acfe8b
par_c6785ad169585bee1733,O=C1CCCCC1,scf_28ed7f4abc3f360949be,False,,scf_28ed7f4abc3f360949be
par_c678b171308812a98e13,c1ccccc1,scf_13cad05ca8f49c509e5b,False,,scf_13cad05ca8f49c509e5b
par_c67d013e55846446cb8c,c1ccccc1,scf_13cad05ca8f49c509e5b,False,,scf_13cad05ca8f49c509e5b
par_c67e1f62e3c9b27ba8cc,,,True,acy_147ed7f8b721f176673c,acy_147ed7f8b721f176673c
par_c688391a852288a6af79,,,True,acy_083a07dd1d473ac5dce0,acy_083a07dd1d473ac5dce0
par_c691247c613f7a0ce715,,,True,acy_2f44f6d7eed823c8f1cb,acy_2f44f6d7eed823c8f1cb
par_c693a68ad1e23a1cbbcc,,,True,acy_bab46f7ee5daf3f9f3a3,acy_bab46f7ee5daf3f9f3a3
par_c69874c922b888ecba0a,c1ccccc1,scf_13cad05ca8f49c509e5b,False,,scf_13cad05ca8f49c509e5b
par_c699535c8a54a97522d5,,,True,acy_6e87a992b82917a5377a,acy_6e87a992b82917a5377a
par_c69af49093c741ce4412,c1ccccc1,scf_13cad05ca8f49c509e5b,False,,scf_13cad05ca8f49c509e5b
par_c69dec033446b4d0c2a4,c1c[nH]cn1,scf_5c2d4306fe1e3da2ea88,False,,scf_5c2d4306fe1e3da2ea88
par_c6a3394b51460b312a17,c1ccccc1,scf_13cad05ca8f49c509e5b,False,,scf_13cad05ca8f49c509e5b
par_c6ada028f68beb0e2c8c,,,True,acy_0ca19ea1ea8f9e693c2d,acy_0ca19ea1ea8f9e693c2d
par_c6b581b477de2a586de5,c1ccccc1,scf_13cad05ca8f49c509e5b,False,,scf_13cad05ca8f49c509e5b
par_c6b64b5a019a3981df3f,c1ccccc1,scf_13cad05ca8f49c509e5b,False,,scf_13cad05ca8f49c509e5b
par_c6bee725b36c730f35e7,c1ccccc1,scf_13cad05ca8f49c509e5b,False,,scf_13cad05ca8f49c509e5b
par_c6c184692f91f3739df6,c1ccccc1,scf_13cad05ca8f49c509e5b,False,,scf_13cad05ca8f49c509e5b
par_c6d24aeb92f08a9c0449,,,True,acy_b9ddb85d2e39e2f416df,acy_b9ddb85d2e39e2f416df
par_c6d7ba830f6311505311,c1ccccc1,scf_13cad05ca8f49c509e5b,False,,scf_13cad05ca8f49c509e5b
par_c6d86443d4634cf77c22,c1cn[nH]c1,scf_bf3a6e744c00a4f42e2b,False,,scf_bf3a6e744c00a4f42e2b
par_c6e008c01b99300d2ea2,c1ccc2c(c1)ccc1ncccc12,scf_c6e008c01b99300d2ea2,False,,scf_c6e008c01b99300d2ea2
par_c6ec268e1bd97224e8ef,c1ccccc1,scf_13cad05ca8f49c509e5b,False,,scf_13cad05ca8f49c509e5b
par_c6eda03482ebcff03c62,c1ccc(Cc2ccccc2)cc1,scf_05784e2ddd36e41751a8,False,,scf_05784e2ddd36e41751a8
par_c6f9296d8bce581d7dc6,O=C(Nc1ccccc1)N(Cc1ccccc1)C1CCCC1,scf_c4a9dc5418327f386612,False,,scf_c4a9dc5418327f386612
par_c6fd7756c467100ae285,,,True,acy_bfdc0e216fea7c5b8f8a,acy_bfdc0e216fea7c5b8f8a
par_c705113a75a15dd6262d,O=C1C(N=Nc2ccccc2)C=NN1c1ccccc1,scf_959c2a804d0b336c3fc0,False,,scf_959c2a804d0b336c3fc0
par_c711596f7b72194199fc,c1ccc2c(c1)Nc1ccccc1S2,scf_e6008ac24d4134696247,False,,scf_e6008ac24d4134696247
par_c7125ed3224472c6d43d,,,True,acy_c422ea14e888b4f55ddd,acy_c422ea14e888b4f55ddd
par_c71b043ec56361e258be,,,True,acy_8b896850fbe28c234d77,acy_8b896850fbe28c234d77
par_c72d8472ed2ea4a4a275,C1CCC(N=NC2CCCCC2)CC1,scf_63942d52e6fa6b84d57f,False,,scf_63942d52e6fa6b84d57f
par_c72fc8587170dc71c787,,,True,acy_8600fed94d263dd0c2fb,acy_8600fed94d263dd0c2fb
par_c739d03f910d834f8ff3,O=C1C=CC(=O)c2ccccc21,scf_647942daa51930f7d0fc,False,,scf_647942daa51930f7d0fc
par_c754dcb593a591403642,,,True,acy_3e0ea233cde1b6a6b050,acy_3e0ea233cde1b6a6b050
par_c75ddd94b9c037b61464,,,True,acy_ed0c0fa90b32973dd615,acy_ed0c0fa90b32973dd615
par_c771732068937bde0636,O=C1C=C2CC[C@H]3[C@@H]4CCCC4CC[C@@H]3C2CC1,scf_02f9fbcd400f7be38003,False,,scf_02f9fbcd400f7be38003
par_c7790a0a28f0b1aa79cc,,,True,acy_6dc158e2e65eb0a253a0,acy_6dc158e2e65eb0a253a0
par_c784b3b88dad3f81bbda,,,True,acy_e0a514e6bd16df05ef74,acy_e0a514e6bd16df05ef74
par_c7916cf543cc1e932d70,c1ccc2scnc2c1,scf_5a0630b242bf5e7865cb,False,,scf_5a0630b242bf5e7865cb
par_c7a68eae10ccca07345f,,,True,acy_48135f86e42811f77fa2,acy_48135f86e42811f77fa2
par_c7b02b09e8602cc0acc8,c1ccccc1,scf_13cad05ca8f49c509e5b,False,,scf_13cad05ca8f49c509e5b
par_c7b0f7e011ba8d3174d1,S=C(SN1CCOCC1)N1CCOCC1,scf_c7b0f7e011ba8d3174d1,False,,scf_c7b0f7e011ba8d3174d1
par_c7c1ca8fbb5646e85013,c1ccccc1,scf_13cad05ca8f49c509e5b,False,,scf_13cad05ca8f49c509e5b
par_c7c63df1a42eac8a5cd9,c1ccccc1,scf_13cad05ca8f49c509e5b,False,,scf_13cad05ca8f49c509e5b
par_c80409638f3ad570037d,c1ccccc1,scf_13cad05ca8f49c509e5b,False,,scf_13cad05ca8f49c509e5b
par_c80bbc3caaff3c5e317a,,,True,acy_b7a4a2546dd42138eb44,acy_b7a4a2546dd42138eb44
par_c81985d667bb4e9772b9,,,True,acy_f82b8e4593ca66dbcbfa,acy_f82b8e4593ca66dbcbfa
par_c81e86d080082727f9a4,c1ccc(CN2CCNCC2)cc1,scf_fba8ed2fbe55b1a3bf76,False,,scf_fba8ed2fbe55b1a3bf76
par_c82adf8ea91722a5bc59,,,True,acy_f9548bc32312371a97e0,acy_f9548bc32312371a97e0
par_c82ef68565043f239bb0,O=C1C[C@@H]2C(=C[C@@H]3[C@H]2C=C[C@@H]2C[C@@H](O[C@H]4CCCCO4)C[C@@H]32)C(=O)C[C@@H](O[C@H]2CCCCO2)CCCCO1,scf_d43d6be590e71b1c75a5,False,,scf_d43d6be590e71b1c75a5
par_c834462d0554c6418861,c1ccncc1,scf_75c7a4b0b41e43900bfb,False,,scf_75c7a4b0b41e43900bfb
par_c83fe2575b52094e5aaa,c1ccc2ccccc2c1,scf_a896d495b04a450b732a,False,,scf_a896d495b04a450b732a
par_c8434f94dcf37cb528a7,C1CCCCC1,scf_a21c4f64dcc59dd2ede8,False,,scf_a21c4f64dcc59dd2ede8
par_c84a4d0afa637ac146ac,,,True,acy_29e17b4746ddbd30372c,acy_29e17b4746ddbd30372c
par_c87505c7f294f7429a12,c1ccccc1,scf_13cad05ca8f49c509e5b,False,,scf_13cad05ca8f49c509e5b
par_c88e6f8e2033949d140a,c1ccccc1,scf_13cad05ca8f49c509e5b,False,,scf_13cad05ca8f49c509e5b
par_c890e5f814526bf5707d,,,True,acy_d3ed1353442f2be40c38,acy_d3ed1353442f2be40c38
par_c8993cbf0766b1b32e7f,O=C1C=CC=C/C1=C1/N=C(c2ccccc2)N/C(=C2/C=CC=CC2=O)N1,scf_8efe8cdf8ed8495d9b90,False,,scf_8efe8cdf8ed8495d9b90
par_c8a33c10b1bbd5e612da,,,True,acy_439a8f6440929d7b4492,acy_439a8f6440929d7b4492
